time,avg,max,med,min,q25,q75,std,num_peaks,peak_prominence,peak_distance,exercise,pace,sensor_type
2024-12-10 17:20:38,"0   -0.219433
Name: avg, dtype: float64","0    0.064284
Name: max, dtype: float64","0   -0.327645
Name: med, dtype: float64","0   -0.382022
Name: min, dtype: float64","0   -0.369341
Name: q25, dtype: float64","0   -0.03165
Name: q75, dtype: float64","0    0.165026
Name: std, dtype: float64","0    44.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    93.27907
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-10 17:20:40,"0   -0.013103
Name: avg, dtype: float64","0    0.240177
Name: max, dtype: float64","0   -0.007853
Name: med, dtype: float64","0   -0.225434
Name: min, dtype: float64","0   -0.112957
Name: q25, dtype: float64","0    0.048951
Name: q75, dtype: float64","0    0.119114
Name: std, dtype: float64","0    44.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    93.27907
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-10 17:20:42,"0   -0.197662
Name: avg, dtype: float64","0    0.230143
Name: max, dtype: float64","0   -0.245484
Name: med, dtype: float64","0   -0.395055
Name: min, dtype: float64","0   -0.356622
Name: q25, dtype: float64","0   -0.059014
Name: q75, dtype: float64","0    0.169247
Name: std, dtype: float64","0    44.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    93.27907
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-10 17:20:44,"0    0.126174
Name: avg, dtype: float64","0    0.317089
Name: max, dtype: float64","0    0.106619
Name: med, dtype: float64","0   -0.000704
Name: min, dtype: float64","0    0.074129
Name: q25, dtype: float64","0    0.164719
Name: q75, dtype: float64","0    0.080224
Name: std, dtype: float64","0    44.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    93.27907
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-10 17:20:46,"0   -0.267364
Name: avg, dtype: float64","0    0.079277
Name: max, dtype: float64","0   -0.344383
Name: med, dtype: float64","0   -0.397542
Name: min, dtype: float64","0   -0.378754
Name: q25, dtype: float64","0   -0.152819
Name: q75, dtype: float64","0    0.159392
Name: std, dtype: float64","0    44.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    93.27907
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-10 17:20:48,"0   -0.32049
Name: avg, dtype: float64","0   -0.195791
Name: max, dtype: float64","0   -0.326389
Name: med, dtype: float64","0   -0.383354
Name: min, dtype: float64","0   -0.358542
Name: q25, dtype: float64","0   -0.285675
Name: q75, dtype: float64","0    0.043415
Name: std, dtype: float64","0    44.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    93.27907
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-10 17:20:50,"0    0.031027
Name: avg, dtype: float64","0    0.324208
Name: max, dtype: float64","0    0.05353
Name: med, dtype: float64","0   -0.246894
Name: min, dtype: float64","0   -0.037466
Name: q25, dtype: float64","0    0.105043
Name: q75, dtype: float64","0    0.119382
Name: std, dtype: float64","0    44.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    93.27907
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-10 17:20:52,"0   -0.17769
Name: avg, dtype: float64","0    0.311874
Name: max, dtype: float64","0   -0.191942
Name: med, dtype: float64","0   -0.34149
Name: min, dtype: float64","0   -0.259652
Name: q25, dtype: float64","0   -0.141655
Name: q75, dtype: float64","0    0.126741
Name: std, dtype: float64","0    44.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    93.27907
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-10 17:20:54,"0    0.338623
Name: avg, dtype: float64","0    3.11185
Name: max, dtype: float64","0   -0.128067
Name: med, dtype: float64","0   -0.374647
Name: min, dtype: float64","0   -0.286814
Name: q25, dtype: float64","0    0.397199
Name: q75, dtype: float64","0    0.995785
Name: std, dtype: float64","0    44.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    93.27907
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-11 07:28:10,"0   -0.427904
Name: avg, dtype: float64","0   -0.265472
Name: max, dtype: float64","0   -0.433644
Name: med, dtype: float64","0   -0.465792
Name: min, dtype: float64","0   -0.441915
Name: q25, dtype: float64","0   -0.419784
Name: q75, dtype: float64","0    0.027961
Name: std, dtype: float64","0    33.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    130.125
Name: peak_distance, dtype: float64",exercise 2,correct,accelerometer
2024-12-11 07:28:14,"0   -0.218096
Name: avg, dtype: float64","0    0.112032
Name: max, dtype: float64","0   -0.240509
Name: med, dtype: float64","0   -0.383666
Name: min, dtype: float64","0   -0.331258
Name: q25, dtype: float64","0   -0.121282
Name: q75, dtype: float64","0    0.123591
Name: std, dtype: float64","0    33.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    130.125
Name: peak_distance, dtype: float64",exercise 2,correct,accelerometer
2024-12-11 07:28:18,"0   -0.326941
Name: avg, dtype: float64","0   -0.157209
Name: max, dtype: float64","0   -0.347243
Name: med, dtype: float64","0   -0.427585
Name: min, dtype: float64","0   -0.395136
Name: q25, dtype: float64","0   -0.26368
Name: q75, dtype: float64","0    0.080389
Name: std, dtype: float64","0    33.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    130.125
Name: peak_distance, dtype: float64",exercise 2,correct,accelerometer
2024-12-11 07:28:22,"0   -0.298797
Name: avg, dtype: float64","0   -0.162815
Name: max, dtype: float64","0   -0.296751
Name: med, dtype: float64","0   -0.469202
Name: min, dtype: float64","0   -0.332332
Name: q25, dtype: float64","0   -0.248915
Name: q75, dtype: float64","0    0.071286
Name: std, dtype: float64","0    33.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    130.125
Name: peak_distance, dtype: float64",exercise 2,correct,accelerometer
2024-12-11 07:28:26,"0   -0.259842
Name: avg, dtype: float64","0    0.136547
Name: max, dtype: float64","0   -0.257355
Name: med, dtype: float64","0   -0.409706
Name: min, dtype: float64","0   -0.364942
Name: q25, dtype: float64","0   -0.211466
Name: q75, dtype: float64","0    0.116621
Name: std, dtype: float64","0    33.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    130.125
Name: peak_distance, dtype: float64",exercise 2,correct,accelerometer
2024-12-11 07:28:30,"0   -0.306629
Name: avg, dtype: float64","0   -0.009589
Name: max, dtype: float64","0   -0.317396
Name: med, dtype: float64","0   -0.426473
Name: min, dtype: float64","0   -0.358636
Name: q25, dtype: float64","0   -0.28487
Name: q75, dtype: float64","0    0.083024
Name: std, dtype: float64","0    33.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    130.125
Name: peak_distance, dtype: float64",exercise 2,correct,accelerometer
2024-12-11 07:28:34,"0   -0.325393
Name: avg, dtype: float64","0   -0.24297
Name: max, dtype: float64","0   -0.324781
Name: med, dtype: float64","0   -0.402413
Name: min, dtype: float64","0   -0.355105
Name: q25, dtype: float64","0   -0.292684
Name: q75, dtype: float64","0    0.038855
Name: std, dtype: float64","0    33.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    130.125
Name: peak_distance, dtype: float64",exercise 2,correct,accelerometer
2024-12-11 07:28:40,"0   -0.277253
Name: avg, dtype: float64","0   -0.090608
Name: max, dtype: float64","0   -0.279072
Name: med, dtype: float64","0   -0.371528
Name: min, dtype: float64","0   -0.328314
Name: q25, dtype: float64","0   -0.258328
Name: q75, dtype: float64","0    0.06349
Name: std, dtype: float64","0    33.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    130.125
Name: peak_distance, dtype: float64",exercise 2,correct,accelerometer
2024-12-11 07:28:44,"0    1.031325
Name: avg, dtype: float64","0    2.999337
Name: max, dtype: float64","0    1.034972
Name: med, dtype: float64","0   -0.370083
Name: min, dtype: float64","0    0.132548
Name: q25, dtype: float64","0    1.716577
Name: q75, dtype: float64","0    0.978867
Name: std, dtype: float64","0    33.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    130.125
Name: peak_distance, dtype: float64",exercise 2,correct,accelerometer
2024-12-11 07:28:10,"0   -0.354947
Name: avg, dtype: float64","0   -0.327001
Name: max, dtype: float64","0   -0.357018
Name: med, dtype: float64","0   -0.361665
Name: min, dtype: float64","0   -0.359273
Name: q25, dtype: float64","0   -0.352819
Name: q75, dtype: float64","0    0.006419
Name: std, dtype: float64","0    20.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    214.684211
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-11 07:28:14,"0   -0.179996
Name: avg, dtype: float64","0   -0.060128
Name: max, dtype: float64","0   -0.166371
Name: med, dtype: float64","0   -0.311526
Name: min, dtype: float64","0   -0.228656
Name: q25, dtype: float64","0   -0.138704
Name: q75, dtype: float64","0    0.059476
Name: std, dtype: float64","0    20.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    214.684211
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-11 07:28:18,"0   -0.269754
Name: avg, dtype: float64","0   -0.172283
Name: max, dtype: float64","0   -0.272913
Name: med, dtype: float64","0   -0.35782
Name: min, dtype: float64","0   -0.321197
Name: q25, dtype: float64","0   -0.211024
Name: q75, dtype: float64","0    0.053782
Name: std, dtype: float64","0    20.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    214.684211
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-11 07:28:22,"0   -0.207777
Name: avg, dtype: float64","0   -0.066947
Name: max, dtype: float64","0   -0.209089
Name: med, dtype: float64","0   -0.34505
Name: min, dtype: float64","0   -0.268414
Name: q25, dtype: float64","0   -0.163278
Name: q75, dtype: float64","0    0.074567
Name: std, dtype: float64","0    20.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    214.684211
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-11 07:28:26,"0   -0.232117
Name: avg, dtype: float64","0   -0.048245
Name: max, dtype: float64","0   -0.226669
Name: med, dtype: float64","0   -0.347717
Name: min, dtype: float64","0   -0.272518
Name: q25, dtype: float64","0   -0.202057
Name: q75, dtype: float64","0    0.06949
Name: std, dtype: float64","0    20.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    214.684211
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-11 07:28:30,"0   -0.250885
Name: avg, dtype: float64","0   -0.123325
Name: max, dtype: float64","0   -0.25635
Name: med, dtype: float64","0   -0.350058
Name: min, dtype: float64","0   -0.278753
Name: q25, dtype: float64","0   -0.235481
Name: q75, dtype: float64","0    0.057749
Name: std, dtype: float64","0    20.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    214.684211
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-11 07:28:34,"0   -0.271036
Name: avg, dtype: float64","0   -0.225736
Name: max, dtype: float64","0   -0.271317
Name: med, dtype: float64","0   -0.314139
Name: min, dtype: float64","0   -0.283605
Name: q25, dtype: float64","0   -0.260107
Name: q75, dtype: float64","0    0.021089
Name: std, dtype: float64","0    20.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    214.684211
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-11 07:28:40,"0   -0.247007
Name: avg, dtype: float64","0   -0.159217
Name: max, dtype: float64","0   -0.253532
Name: med, dtype: float64","0   -0.295066
Name: min, dtype: float64","0   -0.273867
Name: q25, dtype: float64","0   -0.22402
Name: q75, dtype: float64","0    0.035839
Name: std, dtype: float64","0    20.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    214.684211
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-11 07:28:44,"0    1.108144
Name: avg, dtype: float64","0    6.77503
Name: max, dtype: float64","0    0.349685
Name: med, dtype: float64","0   -0.353968
Name: min, dtype: float64","0   -0.203634
Name: q25, dtype: float64","0    1.675075
Name: q75, dtype: float64","0    1.871028
Name: std, dtype: float64","0    20.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    214.684211
Name: peak_distance, dtype: float64",exercise 2,correct,gyroscope
2024-12-09 13:38:08,"0   -0.258757
Name: avg, dtype: float64","0    0.163286
Name: max, dtype: float64","0   -0.220439
Name: med, dtype: float64","0   -0.835113
Name: min, dtype: float64","0   -0.347437
Name: q25, dtype: float64","0   -0.080982
Name: q75, dtype: float64","0    0.244788
Name: std, dtype: float64","0    64.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    44.444444
Name: peak_distance, dtype: float64",exercise 2,incorrect,accelerometer
2024-12-09 13:38:10,"0   -0.170988
Name: avg, dtype: float64","0    0.761435
Name: max, dtype: float64","0   -0.232611
Name: med, dtype: float64","0   -0.77039
Name: min, dtype: float64","0   -0.543243
Name: q25, dtype: float64","0    0.167056
Name: q75, dtype: float64","0    0.414535
Name: std, dtype: float64","0    64.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    44.444444
Name: peak_distance, dtype: float64",exercise 2,incorrect,accelerometer
2024-12-09 13:38:12,"0   -0.026582
Name: avg, dtype: float64","0    0.874432
Name: max, dtype: float64","0   -0.094752
Name: med, dtype: float64","0   -0.608064
Name: min, dtype: float64","0   -0.34167
Name: q25, dtype: float64","0    0.21334
Name: q75, dtype: float64","0    0.353554
Name: std, dtype: float64","0    64.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    44.444444
Name: peak_distance, dtype: float64",exercise 2,incorrect,accelerometer
2024-12-09 13:38:14,"0    0.030494
Name: avg, dtype: float64","0    1.903898
Name: max, dtype: float64","0   -0.149212
Name: med, dtype: float64","0   -0.636498
Name: min, dtype: float64","0   -0.365287
Name: q25, dtype: float64","0    0.237884
Name: q75, dtype: float64","0    0.570191
Name: std, dtype: float64","0    64.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    44.444444
Name: peak_distance, dtype: float64",exercise 2,incorrect,accelerometer
2024-12-09 13:38:16,"0   -0.146109
Name: avg, dtype: float64","0    1.719942
Name: max, dtype: float64","0   -0.304203
Name: med, dtype: float64","0   -0.738864
Name: min, dtype: float64","0   -0.479812
Name: q25, dtype: float64","0    0.022323
Name: q75, dtype: float64","0    0.516699
Name: std, dtype: float64","0    64.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    44.444444
Name: peak_distance, dtype: float64",exercise 2,incorrect,accelerometer
2024-12-09 13:38:18,"0   -0.002608
Name: avg, dtype: float64","0    1.503335
Name: max, dtype: float64","0   -0.103605
Name: med, dtype: float64","0   -0.623723
Name: min, dtype: float64","0   -0.355313
Name: q25, dtype: float64","0    0.187561
Name: q75, dtype: float64","0    0.471702
Name: std, dtype: float64","0    64.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    44.444444
Name: peak_distance, dtype: float64",exercise 2,incorrect,accelerometer
2024-12-09 13:38:20,"0    0.009048
Name: avg, dtype: float64","0    1.57873
Name: max, dtype: float64","0   -0.204798
Name: med, dtype: float64","0   -0.70667
Name: min, dtype: float64","0   -0.466998
Name: q25, dtype: float64","0    0.299257
Name: q75, dtype: float64","0    0.607053
Name: std, dtype: float64","0    64.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    44.444444
Name: peak_distance, dtype: float64",exercise 2,incorrect,accelerometer
